"","X","Species","subspecies","Mig_Sed","HowAssignedMig_Sed","Specimen..","Mass","Measurer","Collection","Collection.Year","Collection.Month","Collection.Day","Country","State.province","County.District","Locality","Elevation","Latitude","Longitude","BL.Average","BW.Average","BD.Average","Tarsus.Average","Kipp.s.Distance","WC.Average","Tail","Age","Sex","Kipp.s.Index","tip.label"
"1962",1999,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","373334",NA,"MM","The Field Museum","1930",5,"4","Cuba","Oriente","","Jobabo","",20.90658,-77.2811,19.815,10.785,8.3,19.07,32.91,111.405,81.94,"Adult","Female",29.540864413626,"Tyrannus_dominicensis_dominicensis"
"1964",2001,"Tyrannus_cubensis","","sedentary","taxonomy","395604",NA,"MM","Smithsonian tiol Museum of tural History","1948",3,"8","Cuba","Camaguey","","Camaguey","",22.11667,-80.5667,26.83,14.56,11.44,23.15,35.565,134.595,98.79,"Adult","Male",26.4237155912181,"Tyrannus_cubensis"
"1965",2002,"Tyrannus_caudifasciatus","taylori","sedentary","taxonomy","395611",NA,"MM","Smithsonian tiol Museum of tural History","1948",3,"20","Cuba","Matanza","","Zapata Swamp, Santo Tomas","",18.22433,-66.2718,20.08,8.86,7.515,22.645,23.95,106.615,88.52,"Adult","Male",22.4640060029077,"Tyrannus_caudifasciatus_taylori"
"1967",2004,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395613",NA,"MM","Smithsonian tiol Museum of tural History","1948",3,"31","Cuba","Pir Del Rio","","San Diego De Los Banos","",22.64667,-83.3697,20.285,8.545,7.16,22.645,29.525,107.59,85.49,"Adult","Male",27.4421414629612,"Tyrannus_caudifasciatus_caudifasciatus"
"1968",2005,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395615",NA,"MM","Smithsonian tiol Museum of tural History","1948",2,"24","Cuba","Pir Del Rio","","Artemisa, 2 mi E","",22.81666,-82.7279,19.685,9.58,NA,22.965,23.085,101.075,79.62,"Adult","Female",22.8394756369033,"Tyrannus_caudifasciatus_caudifasciatus"
"1969",2006,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395616",NA,"MM","Smithsonian tiol Museum of tural History","1948",3,"17","Cuba","Pir Del Rio","","Guajay, 5 mi W","",23.00299,-82.503,20.05,9.09,7.53,23.045,26.92,106.665,86.1,"Adult","Male",25.2378943420991,"Tyrannus_caudifasciatus_caudifasciatus"
"1970",2007,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395617",NA,"MM","Smithsonian tiol Museum of tural History","1948",2,"24","Cuba","Pir Del Rio","","Guajay","",23.00301,-82.424,19.88,8.95,7.17,22.23,23.35,105.9,87.35,"Adult","Male",22.0491029272899,"Tyrannus_caudifasciatus_caudifasciatus"
"1971",2008,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395618",NA,"MM","Smithsonian tiol Museum of tural History","1948",2,"24","Cuba","Pir Del Rio","","Guajay","",23.00301,-82.424,19.435,9.07,NA,23.94,23.815,106.175,NA,"Adult","Female",22.4299505533318,"Tyrannus_caudifasciatus_caudifasciatus"
"1973",2010,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395620",NA,"MM","Smithsonian tiol Museum of tural History","1948",2,"25","Cuba","Haba","","Madruga, 4 mi W","",22.92069,-81.8712,19.345,9.445,7.95,23.52,24.55,102.735,81.63,"Adult","Male",23.8964325692315,"Tyrannus_caudifasciatus_caudifasciatus"
"1974",2011,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","395621",NA,"MM","Smithsonian tiol Museum of tural History","1948",2,"26","Cuba","Matanzas","","Pericho, 5 mi W","",22.76866,-81.0175,18.345,9.105,6.955,22.63,23.25,104.255,84.67,"Adult","Male",22.3010886768021,"Tyrannus_caudifasciatus_caudifasciatus"
"1975",2012,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","396663",NA,"MM","Smithsonian tiol Museum of tural History","1949",2,"2","Cuba","Pir Del Rio","","Cayuco","",21.98333,-84.2181,19.15,8.985,7.51,23.245,25.135,108.465,NA,"Adult","Male",23.1733738994146,"Tyrannus_caudifasciatus_caudifasciatus"
"1976",2013,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","396664",NA,"MM","Smithsonian tiol Museum of tural History","1949",2,"1","Cuba","Pir Del Rio","","Viles, S End of","",22,-79.5,20.375,9.21,7.8,23.2,24.5,106.425,85.02,"Adult","Male",23.020906741837,"Tyrannus_caudifasciatus_caudifasciatus"
"1977",2014,"Tyrannus_verticalis","","migratory","taxonomy","397240",NA,"MM","Smithsonian tiol Museum of tural History","1918",4,"28","United States of America","Idaho","Nez Perce","Lewiston","",46.41655,-117.018,13.025,7.56,6.62,20.575,38.025,121.245,85.71,"Adult","Female",31.3621180254856,"Tyrannus_verticalis"
"1978",2015,"Tyrannus_caudifasciatus","flavescens","sedentary","taxonomy","399457",NA,"Nacho","American Museum of tural History","1925",12,"5","Cuba","Santa Clara","","Basilda","",22.7,-79.883333,19.5,8.2,7.6,23.15,24.6,109,84,"Adult","Male",22.5688073394495,"Tyrannus_caudifasciatus_flavescens"
"1979",2016,"Tyrannus_caudifasciatus","flavescens","sedentary","taxonomy","399460",NA,"Nacho","American Museum of tural History","1912",1,"18","Cuba","","","Guantanamo","",19.91312,-75.1956,20.5,8.3,7.1,21.65,22.4,102.5,84,"Adult","Female",21.8536585365854,"Tyrannus_caudifasciatus_flavescens"
"1980",2017,"Tyrannus_caudifasciatus","flavescens","sedentary","taxonomy","399461",NA,"Nacho","American Museum of tural History","1922",2,"25","Cuba","","","Guantanamo","",19.91312,-75.1956,20.8,8.4,6.8,22.55,24.2,107,85,"Adult","Male",22.6168224299065,"Tyrannus_caudifasciatus_flavescens"
"1981",2018,"Tyrannus_caudifasciatus","flavescens","sedentary","taxonomy","399463",NA,"Nacho","American Museum of tural History","1911",3,"1","Cuba","","","Guantanamo","",19.91312,-75.1956,19.8,8.2,7.1,21.8,22.8,102.5,83,"Adult","Female",22.2439024390244,"Tyrannus_caudifasciatus_flavescens"
"1982",2019,"Tyrannus_tyrannus","","migratory","taxonomy","408047",NA,"Nacho","American Museum of tural History","1941",4,"22","Colombia","","","Gorgonilla Island","",2.968333,-78.1844,13.3,6.8,5.8,19.35,41.05,127.5,78,"Adult","Male",32.1960784313725,"Tyrannus_tyrannus"
"1983",2020,"Tyrannus_verticalis","","migratory","taxonomy","416356",NA,"MM","Smithsonian tiol Museum of tural History","1922",4,"20","United States of America","Arizo","Maricopa","Phoenix","",33.44838,-112.074,12.99,8.09,6.68,19.91,37.09,122.34,85.85,"Adult","Female",30.3171489292137,"Tyrannus_verticalis"
"1984",2021,"Tyrannus_cubensis","","sedentary","taxonomy","453961",NA,"MM","Smithsonian tiol Museum of tural History","1919",2,"15","Cuba","","","Guantamo, Sta Rita, Los Canos","",20.05599,-75.1411,25.88,14.72,11.28,23.375,NA,NA,NA,"Adult","Female",NA,"Tyrannus_cubensis"
"1985",2022,"Tyrannus_cubensis","","sedentary","taxonomy","453962",NA,"MM","Smithsonian tiol Museum of tural History","1919",2,"12","Cuba","","","Guantamo, Sta Rita, Los Canos","",20.05599,-75.1411,25.595,13.46,11.855,24.115,38.75,127.82,NA,"Adult","Female",30.316069472696,"Tyrannus_cubensis"
"1986",2023,"Tyrannus_cubensis","","sedentary","taxonomy","453963",NA,"MM","Smithsonian tiol Museum of tural History","1919",2,"15","Cuba","","","Guantamo, Sta Rita, Los Canos","",20.05599,-75.1411,26.345,14.68,11.52,22.54,NA,NA,NA,"Adult","Female",NA,"Tyrannus_cubensis"
"1987",2024,"Tyrannus_cubensis","","sedentary","taxonomy","453964",NA,"MM","Smithsonian tiol Museum of tural History","1919",2,"15","","","","","",22,-79.5,24.96,13.43,11.155,21.85,NA,NA,NA,"Adult","Male",NA,"Tyrannus_cubensis"
"1988",2025,"Tyrannus_cubensis","","sedentary","taxonomy","453965",NA,"MM","Smithsonian tiol Museum of tural History","1913",1,"11","Cuba","","","Guantamo, Woods At Rio Seco, San Carlos Estate","",19.99222,-76.2531,NA,14.375,12.34,23.225,NA,NA,NA,"Adult","Female",NA,"Tyrannus_cubensis"
"1989",2026,"Tyrannus_cubensis","","sedentary","taxonomy","453966",NA,"MM","Smithsonian tiol Museum of tural History","1913",1,"11","Cuba","","","Guantamo, Woods At Rio Seco, San Carlos Estate","",19.99222,-76.2531,25.21,13.55,11.775,23.23,35.43,130.665,99.66,"Adult","Male",27.1151417747675,"Tyrannus_cubensis"
"1990",2027,"Tyrannus_cubensis","","sedentary","taxonomy","453967",NA,"MM","Smithsonian tiol Museum of tural History","1919",2,"15","Cuba","","","Guantamo","",20.14001,-75.2129,26.56,14.17,11.015,23.02,32.455,127.57,95.35,"Adult","Female",25.4409343889629,"Tyrannus_cubensis"
"1991",2028,"Tyrannus_cubensis","","sedentary","taxonomy","453968",NA,"MM","Smithsonian tiol Museum of tural History","1912",5,"","Cuba","","","Guantamo","",20.14001,-75.2129,24.795,13.565,11.145,23.345,35.525,129.66,97.09,"Adult","Male",27.3985809039025,"Tyrannus_cubensis"
"1992",2029,"Tyrannus_cubensis","","sedentary","taxonomy","453969",NA,"MM","Smithsonian tiol Museum of tural History","1916",4,"17","Cuba","","","Guantamo","",20.14001,-75.2129,26.44,14.425,12.115,23.645,NA,NA,NA,"Adult","Female",NA,"Tyrannus_cubensis"
"1993",2030,"Tyrannus_cubensis","","sedentary","taxonomy","453970",NA,"MM","Smithsonian tiol Museum of tural History","1916",2,"9","Cuba","","","Guantamo, Rio Seco Woods, San Carlos Estate","",21.75,-79.3833,25.95,14.435,12.035,23.835,34.315,127.555,91.9,"Adult","Female",26.9021206538356,"Tyrannus_cubensis"
"1994",2031,"Tyrannus_cubensis","","sedentary","taxonomy","453971",NA,"MM","Smithsonian tiol Museum of tural History","1917",12,"18","Cuba","","","Guantamo","",20.14001,-75.2129,26.43,14.42,12.005,22.91,30.835,124.615,NA,"Adult","Female",24.7442121734944,"Tyrannus_cubensis"
"1995",2032,"Tyrannus_cubensis","","sedentary","taxonomy","453973",NA,"MM","Smithsonian tiol Museum of tural History","1914",2,"28","Cuba","","","Guantamo","",20.14001,-75.2129,25.755,14.435,12.375,23,34.12,132.25,100.59,"Adult","Male",25.7996219281663,"Tyrannus_cubensis"
"1996",2033,"Tyrannus_cubensis","","sedentary","taxonomy","453975",NA,"MM","Smithsonian tiol Museum of tural History","1911",11,"25","Cuba","","","Guantamo, Rio Seco Woods, San Carlos Estate","",21.75,-79.3833,25.99,13.975,11.835,23.65,36.33,127.045,93.41,"Adult","Female",28.5961667125822,"Tyrannus_cubensis"
"1997",2034,"Tyrannus_cubensis","","sedentary","taxonomy","453976",NA,"MM","Smithsonian tiol Museum of tural History","1912",3,"31","Cuba","","","Guantamo","",20.14001,-75.2129,25.395,14.255,11.78,23.62,29.185,123.905,NA,"Adult","Female",23.5543359832129,"Tyrannus_cubensis"
"1998",2035,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454000",NA,"MM","Smithsonian tiol Museum of tural History","1919",6,"4","Cuba","","","Guantamo","",20.14001,-75.2129,18.43,8.355,7.41,21.35,20.2,101.865,86.56,"Adult","Female",19.830167378393,"Tyrannus_caudifasciatus_caudifasciatus"
"1999",2036,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454001",NA,"MM","Smithsonian tiol Museum of tural History","1913",11,"1","Cuba","","","Guantamo, San Carlos Estate","",21.75,-79.3833,19.435,8.715,6.945,21.455,21.65,101.64,84.52,"Adult","Female",21.3006690279418,"Tyrannus_caudifasciatus_caudifasciatus"
"2000",2037,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454002",NA,"MM","Smithsonian tiol Museum of tural History","1914",2,"9","Cuba","","","Guantamo","",20.14001,-75.2129,18.215,7.595,6.93,22.915,20.69,101.32,83.46,"Adult","Female",20.4204500592183,"Tyrannus_caudifasciatus_caudifasciatus"
"2001",2038,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454003",NA,"MM","Smithsonian tiol Museum of tural History","1915",12,"15","Cuba","","","Guantamo","",20.14001,-75.2129,19.35,8.715,7.05,21.33,21.46,100.195,83.9,"Adult","Female",21.4182344428365,"Tyrannus_caudifasciatus_caudifasciatus"
"2002",2039,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454004",NA,"MM","Smithsonian tiol Museum of tural History","1917",7,"14","Cuba","","","Guantamo","",20.14001,-75.2129,18.74,8.725,7.03,21.96,18.235,96.44,NA,"Adult","Female",18.9081294068851,"Tyrannus_caudifasciatus_caudifasciatus"
"2003",2040,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454005",NA,"MM","Smithsonian tiol Museum of tural History","1912",10,"","Cuba","","","Guantamo","",20.14001,-75.2129,19.035,7.93,6.975,21.715,22.485,103.715,88.66,"Adult","Male",21.6796027575568,"Tyrannus_caudifasciatus_caudifasciatus"
"2004",2041,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454006",NA,"MM","Smithsonian tiol Museum of tural History","1910",7,"","Cuba","","","Guantamo","",20.14001,-75.2129,18.76,8.755,7.76,21.685,20.65,99.64,85.09,"Adult","Male",20.7246085909273,"Tyrannus_caudifasciatus_caudifasciatus"
"2005",2042,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454007",NA,"MM","Smithsonian tiol Museum of tural History","1917",7,"14","Cuba","","","Guantamo, Boca Di Jaibo","",20.03319,-75.2383,20.01,9.265,6.945,22.92,NA,NA,NA,"Adult","Male",NA,"Tyrannus_caudifasciatus_caudifasciatus"
"2006",2043,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454008",NA,"MM","Smithsonian tiol Museum of tural History","1914",2,"5","Cuba","","","Guantamo","",20.14001,-75.2129,19.47,9.31,6.79,22.44,25.35,106.11,89.21,"Adult","Male",23.8903025162567,"Tyrannus_caudifasciatus_caudifasciatus"
"2007",2044,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454009",NA,"MM","Smithsonian tiol Museum of tural History","1919",6,"4","Cuba","","","Guantamo","",20.14001,-75.2129,20.09,8.56,6.775,22.74,NA,NA,NA,"Adult","Male",NA,"Tyrannus_caudifasciatus_caudifasciatus"
"2008",2045,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454010",NA,"MM","Smithsonian tiol Museum of tural History","1913",1,"11","Cuba","","","Guantamo","",20.14001,-75.2129,19.95,8.88,7.035,22.4,24.12,103.54,87.43,"Adult","Male",23.2953447942824,"Tyrannus_caudifasciatus_caudifasciatus"
"2009",2046,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454011",NA,"MM","Smithsonian tiol Museum of tural History","1915",2,"11","Cuba","Guantamo","","Guantamo, Rio Seco, San Carlos","",21.75,-79.3833,19.805,8.555,7.32,21.67,23.93,104.46,87.29,"Adult","Female",22.9082902546429,"Tyrannus_caudifasciatus_caudifasciatus"
"2011",2048,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454013",NA,"MM","Smithsonian tiol Museum of tural History","1912",1,"24","Cuba","","","Guantamo, Rio Seco, San Carlos","",21.75,-79.3833,19.515,8.36,7.21,22.91,22.92,100.515,82.52,"Adult","Female",22.8025667810775,"Tyrannus_caudifasciatus_caudifasciatus"
"2012",2049,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454014",NA,"MM","Smithsonian tiol Museum of tural History","1912",4,"29","Cuba","","","Guantamo, San Carlos Estate","",21.75,-79.3833,18.82,8.32,6.81,22.375,25.415,106.045,87.45,"Adult","Male",23.9662407468527,"Tyrannus_caudifasciatus_caudifasciatus"
"2013",2050,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454015",NA,"MM","Smithsonian tiol Museum of tural History","1912",5,"1","Cuba","Guantamo","","Guantamo, Road To Mati","",22,-79.5,18.925,9.44,7.54,22.855,21.84,101.2,NA,"Adult","Female",21.5810276679842,"Tyrannus_caudifasciatus_caudifasciatus"
"2014",2051,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454016",NA,"MM","Smithsonian tiol Museum of tural History","1912",4,"15","Cuba","","","Guantamo, San Carlos Estate","",21.75,-79.3833,18.47,8.47,6.935,20.95,23.665,103.62,88.33,"Adult","Male",22.8382551630959,"Tyrannus_caudifasciatus_caudifasciatus"
"2015",2052,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454017",NA,"MM","Smithsonian tiol Museum of tural History","1912",2,"3","Cuba","","","Guantamo","",20.14001,-75.2129,19.61,8.86,7.06,22.215,23.06,104.06,91.77,"Adult","Male",22.1602921391505,"Tyrannus_caudifasciatus_caudifasciatus"
"2016",2053,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454018",NA,"MM","Smithsonian tiol Museum of tural History","1911",12,"18","Cuba","","","Guantamo, Mati","",20.01174,-75.1216,17.91,8.78,6.845,21.66,20.6,99.475,81.68,"Adult","Female",20.7087207841166,"Tyrannus_caudifasciatus_caudifasciatus"
"2017",2054,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454019",NA,"MM","Smithsonian tiol Museum of tural History","1912",5,"1","Cuba","","","Guantamo","",20.14001,-75.2129,18.84,8.97,7.235,22.625,26.67,105.545,86.1,"Adult","Male",25.2688426737411,"Tyrannus_caudifasciatus_caudifasciatus"
"2018",2055,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454020",NA,"MM","Smithsonian tiol Museum of tural History","1912",2,"1","Cuba","","","Guantamo","",20.14001,-75.2129,19.415,9.01,7.285,22.15,22.77,104.305,85.93,"Adult","Male",21.8302094818082,"Tyrannus_caudifasciatus_caudifasciatus"
"2019",2056,"Tyrannus_caudifasciatus","caudifasciatus","sedentary","taxonomy","454021",NA,"MM","Smithsonian tiol Museum of tural History","1912",5,"1","Cuba","","","Guantamo","",20.14001,-75.2129,20.615,8.365,7.14,22.975,25.085,105.91,88.98,"Adult","Male",23.6852044188462,"Tyrannus_caudifasciatus_caudifasciatus"
"2020",2057,"Tyrannus_crassirostris","pompalis","migratory","taxonomy","465850",NA,"MM","Smithsonian tiol Museum of tural History","1958",6,"4","United States","Arizo","Cochise","Guadalupe Canyon, Guadalupe Mountains, 1 mi Down Canyon From New Mexico Border","",25.11739,-108.005,21.78,13.155,11.23,21.89,36.93,127.32,94.32,"Adult","Female",29.0056550424128,"Tyrannus_crassirostris_pompalis"
"2021",2058,"Tyrannus_crassirostris","pompalis","migratory","taxonomy","466235",NA,"MM","Smithsonian tiol Museum of tural History","1958",7,"30","United States","Arizo","Cochise","Guadalupe Canyon, Guadalupe Mountains, 1 mi From New Mexico Border","",25.11739,-108.005,20.22,12.09,10.39,20.175,NA,NA,NA,"Adult","Male",NA,"Tyrannus_crassirostris_pompalis"
"2022",2059,"Tyrannus_savana","monachus CA","sedentary","taxonomy","470730",28.25,"MM","The Field Museum","2006",2,"18","Panama","Panama","","Higueronal, 23 km S Piria","125m",8.911167,-78.3344,11.01,6.08,5.115,17.44,NA,NA,244.494,"Adult","Male",NA,"Tyrannus_savana_monachus_CA"
"2023",2060,"Tyrannus_melancholicus","satrapa","partial","taxonomy","470732",41.5,"MM","The Field Museum","2006",2,"18","Panama","Panama","","Higueronal, 23 km S Piria","125m",8.911167,-78.3344,16.935,9.575,6.325,17.815,28.64,108.455,91.94,"Adult","Male",26.4072656862293,"Tyrannus_melancholicus_satrapa"
"2025",2062,"Tyrannus_melancholicus","satrapa","partial","taxonomy","470736",41,"MM","The Field Museum","2006",2,"18","Panama","Panama","","Higueronal, 23 km S Piria","125m",8.911167,-78.3344,17.4,9.71,6.71,17.68,NA,NA,NA,"Adult","Female",NA,"Tyrannus_melancholicus_satrapa"
"2026",2063,"Tyrannus_melancholicus","satrapa","partial","taxonomy","470737",40.5,"MM","The Field Museum","2006",2,"18","Panama","Panama","","Higueronal, 23 km S Piria","125m",8.911167,-78.3344,17.895,9.71,7.01,18.19,30.62,113.42,96.73,"Adult","Male",26.9970022923647,"Tyrannus_melancholicus_satrapa"
"2027",2064,"Tyrannus_verticalis","","migratory","taxonomy","481369",NA,"MM","Smithsonian tiol Museum of tural History","1965",4,"13","United States of America","Arizo","Maricopa","Scottsdale","",33.49417,-111.926,13.995,7.965,6.975,20.135,34.865,120.295,83.81,"Adult","Female",28.9829169957189,"Tyrannus_verticalis"
"2028",2065,"Tyrannus_savana","circumdatus","sedentary","taxonomy","496029",NA,"Nacho","American Museum of tural History","",NA,"","Brazil","","","Espirito Santo","",-6.16667,-60.2167,12.4,6,5,17.7,37.45,106.5,257,"Adult","Male",35.1643192488263,"Tyrannus_savana_circumdatus"
"2030",2067,"Tyrannus_tyrannus","","migratory","taxonomy","496081",NA,"Nacho","American Museum of tural History","1898",8,"","Ecuador","","","Gualea-Pipiri","",0.116767,-78.7476,13.8,7.5,5.8,18.25,38.5,113,78,"Adult","Male",34.070796460177,"Tyrannus_tyrannus"
"2031",2068,"Tyrannus_tyrannus","","migratory","taxonomy","496087",NA,"Nacho","American Museum of tural History","1894",4,"","Venezuela","","","Merdida","",8.5,-71.166667,12.9,7.9,6.5,18.35,39.05,112,71,"Adult","Female",34.8660714285714,"Tyrannus_tyrannus"
